country,year,yhat,lightgbm_pred,hybrid_forecast,energy_yhat,energy_lightgbm_pred,energy_forecast
Canada,2018,559.5127029944484,550.8183116912842,555.1655073428662,3976.433936256516,3761.3997650146484,3868.9168506355823
Canada,2019,560.0955254992873,550.8183116912842,555.4569185952857,3978.162258429916,3761.3997650146484,3869.7810117222825
Canada,2020,555.9776461054832,550.8183116912842,553.3979788983837,3961.84960468157,3761.3997650146484,3861.624684848109
Canada,2021,549.4107254214721,550.8183116912842,550.1145185563781,3913.4834380067477,3761.3997650146484,3837.441601510698
Canada,2022,554.6883526588452,550.8183116912842,552.7533321750648,3933.2065016095553,3761.3997650146484,3847.3031333121016
Canada,2023,555.2711751636236,550.8183116912842,553.0447434274539,3934.934823782545,3761.3997650146484,3848.167294398597
Canada,2024,542.3368518005387,550.8183116912842,546.5775817459114,3884.2526054870423,3761.3997650146484,3822.8261852508454
China,1993,2223.9061279191483,7365.391899108887,4794.6490135140175,7823.995356376934,26306.054656982422,17065.02500667968
China,1994,2542.335450174122,7365.391899108887,4953.863674641504,8640.773156062254,26306.054656982422,17473.41390652234
China,1995,2842.889773036346,7365.391899108887,5104.140836072616,9473.473649390195,26306.054656982422,17889.76415318631
China,1996,3125.5987692175936,7365.391899108887,5245.49533416324,10322.053003005809,26306.054656982422,18314.053829994114
China,1997,3561.788474159868,7365.391899108887,5463.5901866343775,11271.392347461366,26306.054656982422,18788.723502221896
China,1998,3880.2177964510147,7365.391899108887,5622.804847779951,12088.170149340498,26306.054656982422,19197.11240316146
China,1999,4180.772119370486,7365.391899108887,5773.082009239686,12921.458473157836,26306.054656982422,19613.75656507013
China,2000,4463.481115675813,7365.391899108887,5914.43650739235,13771.078099174087,26306.054656982422,20038.566378078256
China,2001,4899.670820695149,7365.391899108887,6132.531359902017,14722.925823695958,26306.054656982422,20514.49024033919
China,2002,5218.103903771473,7365.391899108887,6291.74790144018,16141.717671988796,26306.054656982422,21223.886164485608
China,2003,5518.661987451855,7365.391899108887,6442.026943280371,17576.626074095795,26306.054656982422,21941.34036553911
China,2004,5801.374744505618,7365.391899108887,6583.383321807252,19027.527319251712,26306.054656982422,22666.790988117067
China,2005,6237.568220632324,7365.391899108887,6801.480059870605,20580.838753750286,26306.054656982422,23443.446705366354
China,2006,6556.0013037586305,7365.391899108887,6960.696601433759,21999.93844563081,26306.054656982422,24152.996551306616
China,2007,6856.5593874595725,7365.391899108887,7110.97564328423,23434.96083009438,26306.054656982422,24870.5077435384
China,2008,7139.272144464994,7365.391899108887,7252.3320217869405,24885.784130625543,26306.054656982422,25595.919393803983
China,2009,7575.465620456571,7365.391899108887,7470.428759782729,26438.7292390408,26306.054656982422,26372.39194801161
China,2010,7893.868584917244,7365.391899108887,7629.630242013065,27856.94781802751,26306.054656982422,27081.501237504966
China,2011,8194.364485862468,7365.391899108887,7779.878192485678,29289.94713254676,26306.054656982422,27798.00089476459
China,2012,8476.96937512457,7365.391899108887,7921.180637116729,30735.71305985503,26306.054656982422,28520.883858418725
China,2013,8912.962154840941,7365.391899108887,8139.177026974914,32280.822124638646,26306.054656982422,29293.438390810534
China,2014,9231.176996523202,7365.391899108887,8298.284447816044,33690.64814264449,26306.054656982422,29998.351399813455
